date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,hash,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
20200313,MN,14,541,,,,,,,,,094cc2b8f1b021d450e7d7fa08596000fc7f4e05,2020-03-13T20:00:00Z,,,555,555,555,27,0,0,234,5,239
20200313,MO,2,71,,,,,,,,,4d53392cae812d4039af40a07e38bc5fe77212fb,2020-03-13T20:00:00Z,,,73,73,73,29,0,0,7,1,8
20200313,MS,4,41,,,,,,,,,9fc8f265d6c9e8b4883399e23c0b0190c2686599,2020-03-13T20:00:00Z,,,45,45,45,28,0,0,0,3,3
20200313,MT,1,55,,,,,,,,,3190b3a30f1124eebbb4e9bccd677cf22f2ae6c0,2020-03-13T20:00:00Z,,,56,56,56,30,0,0,21,0,21
20200313,NC,15,86,,,,,,,,,9b22973bdb1a321a3b9cc273f6250675bf95124b,2020-03-13T20:00:00Z,,,101,101,101,37,0,0,26,3,29
20200313,ND,1,39,12,,,,,,,,16823997d9c4db1ae19dccaba18481746cfe85cf,2020-03-13T20:00:00Z,0,,52,40,40,38,0,0,27,0,27
20200313,NE,13,80,33,,,,,,,,72bf9214dd1c1c24ce38fd46893604d18cc124f7,2020-03-13T20:00:00Z,,,126,93,93,31,0,0,0,3,3
20200313,NH,6,94,21,,,,,,,,ce083d3bb0b226ff0599d533768ad2b62f892b40,2020-03-13T20:00:00Z,,,121,100,100,33,0,0,0,0,0
20200313,NJ,50,97,80,,,,,,,,dd9375b158d3020716fe7e1d759d510332c818e3,2020-03-13T20:00:00Z,1,,227,147,147,34,0,0,23,20,43
20200313,NM,10,190,,,,,,,,,5e21e22aacd1a08b396a2c457c553776e3c8bedf,2020-03-13T20:00:00Z,,,200,200,200,35,0,0,35,5,40
20200313,NV,11,168,,,,,,,,,5c86c34f504be7bf2a593223447a7f2d5f18877a,2020-03-13T20:00:00Z,,,179,179,179,32,0,0,0,4,4
20200313,NY,421,2779,,,,,,,,,a0a0e2997c411014ef2cd98b9502387730f585c7,2020-03-13T20:00:00Z,,,3200,3200,3200,36,0,0,2687,205,2892
20200313,OH,13,50,159,,,,,,,,fe5ed1e40f012163a6510cabdea90e044e5e56ab,2020-03-13T20:00:00Z,,,222,63,63,39,0,0,20,8,28
20200313,OK,3,36,37,,,,,,,,41b22c1ee50041708e574581687a0c4155caa8aa,2020-03-13T20:00:00Z,,,76,39,39,40,0,0,0,0,0
20200313,OR,30,337,157,,,,,,,,ee29420a1ee3ce2e33cdf966ecbdfc575d26206b,2020-03-13T20:00:00Z,,,524,367,367,41,0,0,51,11,62
20200313,PA,33,140,130,,,,,,,,c020c5effee33b3ec0b5d8208913e1d43bb469cc,2020-03-13T20:00:00Z,,,303,173,173,42,0,0,24,11,35
20200313,RI,14,142,29,,,,,,,,3b21b07952531010abf6628fe837a9f97fd33797,2020-03-13T20:00:00Z,,,185,156,156,44,0,0,48,9,57
20200313,SC,12,75,,,,,,,,,89ac68f7349872023eb4ba7e8d49e17e3221b4cc,2020-03-13T20:00:00Z,,,87,87,87,45,0,0,27,2,29
20200313,SD,9,73,11,,,,,,,,9a7c944cb0774212146d5eecb0aa11b12de52eb6,2020-03-13T20:00:00Z,,,93,82,82,46,0,0,46,1,47
20200313,TN,26,116,,,,,,,,,5dd412ea26ef8d20d55a6410d59726087883cd99,2020-03-13T20:00:00Z,,,142,142,142,47,0,0,37,8,45
20200313,TX,39,,,,,,,,,,3964195c15cc0e37c244f112bcbae5789a5c6489,2020-03-13T20:00:00Z,,,39,39,39,48,0,0,0,16,16
20200313,UT,6,131,,,,,,,,,610050cffa209508ec65a9bf756ef16d617d69c5,2020-03-13T20:00:00Z,,,137,137,137,49,0,0,0,2,2
20200313,VA,30,117,,,,,,,,,d2ecd673874966076229036999033a3993ffed2b,2020-03-13T20:00:00Z,,,147,147,147,51,0,0,0,13,13
20200313,VT,2,142,,,,,,,,,a02dcfb55e5f9ed028f6328c61b41408533038c1,2020-03-13T20:00:00Z,,,144,144,144,50,0,0,45,0,45
20200313,WA,457,4350,,,,,,,,,c99bf19d3a7a6a5973c1b9b48d8cf526bc91647e,2020-03-13T20:00:00Z,31,,4807,4807,4807,53,2,0,1313,120,1433
20200313,WI,19,169,,,,,,,,,3936ef13cd65e7b15ac22d0d981357b9f6dcce8d,2020-03-13T20:00:00Z,,,188,188,188,55,0,0,85,11,96
20200313,WV,0,17,4,,,,,,,,10eb8c5e07049f2c299d03ef30ceb60a49142335,2020-03-13T20:00:00Z,,,21,17,17,54,0,0,10,0,10
20200313,WY,1,,,,,,,,,,610cc4a0b9c9015f6214bfe928f0acf116f8b75c,2020-03-13T20:00:00Z,,,1,1,1,56,0,0,0,0,0
20200312,AK,0,46,14,,,,,,,,e6a2e85fdf548043d8e908d506c334dfa37b0982,2020-03-12T20:00:00Z,,,60,46,46,02,0,0,0,0,0
20200312,AL,0,10,,,,,,,,,34204c36040e342af491e5329aca50e88f2cbaba,2020-03-12T20:00:00Z,,,10,10,10,01,0,0,0,0,0
20200312,AR,6,24,20,,,,,,,,fe5ece5453dac3d08b87f1ab7a10e00bf7cfdfc9,2020-03-12T20:00:00Z,,,50,30,30,05,0,0,12,6,18
20200312,AZ,9,82,24,,,,,,,,542a30820399e2d4ec7a2787e6760577326f402d,2020-03-12T20:00:00Z,,,115,91,91,04,0,0,23,0,23
20200312,CA,202,916,,,,,,,,,8dd3541eb41a6171cc6bbf05632f8d9bb4570490,2020-03-12T20:00:00Z,4,,1118,1118,1118,06,4,0,0,45,45
20200312,CO,45,298,,,,,,,,,fef01602b9d42355347ffd39fc33776f6d251c7e,2020-03-12T20:00:00Z,,,343,343,343,08,0,0,47,17,64
20200312,CT,6,89,,,,,,,,,438f9707c60dbf6c5042c0686dfa479170d3471a,2020-03-12T20:00:00Z,,,95,95,95,09,0,0,18,3,21
20200312,DC,10,20,,,,,,,,,2afd9cde94fa8693b5eb2da4552eecf9452ad2c0,2020-03-12T20:00:00Z,,,30,30,30,11,0,0,0,5,5
20200312,DE,4,23,14,,,,,,,,0cfca14a0bd4e74cc01ef2a9030f65643237496d,2020-03-12T20:00:00Z,,,41,27,27,10,0,0,6,3,9
20200312,FL,32,301,147,,,,,,,,e30f5e735d56d705f8ed9768797ed07fc2d8173a,2020-03-12T20:00:00Z,2,,480,333,333,12,0,0,0,4,4
20200312,GA,31,,,,,,,,,,b54e3a842da88ee7e2685e1625d6b47466982662,2020-03-12T20:00:00Z,,,31,31,31,13,0,0,0,9,9
20200312,HI,2,,,,,,,,,,448f4f6242f8f4d56b53911f8f41f857fea624ad,2020-03-12T20:00:00Z,,,2,2,2,15,0,0,0,0,0
20200312,IA,14,67,24,,,,,,,,c66bca36e23ed4238801da6edce433a068219c83,2020-03-12T20:00:00Z,,,105,81,81,19,0,0,21,1,22
20200312,ID,0,93,,,,,,,,,ea688b0e32219776fd27b38e03bee45e42111379,2020-03-12T20:00:00Z,,,93,93,93,16,0,0,26,0,26
20200312,IL,25,266,76,,,,,,,,f521fa0222b25b297e082e1285cb6efc89a5b552,2020-03-12T20:00:00Z,,,367,291,291,17,0,0,22,6,28
20200312,IN,12,52,,,,,,,,,dcfcf297a028962a948869e94197bbe14be0bd93,2020-03-12T20:00:00Z,,,64,64,64,18,0,0,19,2,21
20200312,KS,4,41,,,,,,,,,332ee3bb9b5f431704d8cd139631096cf6e7551b,2020-03-12T20:00:00Z,,,45,45,45,20,0,0,0,3,3
20200312,KY,8,56,,,,,,,,,cebe01b90cd5896a2bdea84cba4ee4b563f24ee9,2020-03-12T20:00:00Z,,,64,64,64,21,0,0,10,0,10
20200312,LA,14,37,,,,,,,,,90d5fc83d9f4c831c653f38b96e49251057d9cb7,2020-03-12T20:00:00Z,,,51,51,51,22,0,0,0,8,8
20200312,MA,95,,,,,,,,,,2b11362fc52b477bca21e635eb9f2b88e8a5d61f,2020-03-12T20:00:00Z,,,95,95,95,25,0,0,0,3,3
20200312,MD,12,94,,,,,,,,,08b84f6b613a011507c9190271ec545191ee68bb,2020-03-12T20:00:00Z,,,106,106,106,24,0,0,0,3,3
20200312,ME,1,65,20,,,,,,,,b39c56076bac0a4ddd2e88d3f04d0c785d75732d,2020-03-12T20:00:00Z,,,86,66,66,23,0,0,23,1,24
20200312,MI,2,91,27,,,,,,,,8cfab74100163f38791ab9091ae8ffbbded28b9d,2020-03-12T20:00:00Z,,,120,93,93,26,0,0,34,0,34
20200312,MN,9,307,,,,,,,,,523bdda158c8db3de757d18a38756ffe1ce9b21b,2020-03-12T20:00:00Z,,,316,316,316,27,0,0,90,4,94
20200312,MO,1,64,,,,,,,,,5b415b8bf401db354d5f6a778e699e7eb170976d,2020-03-12T20:00:00Z,,,65,65,65,29,0,0,64,0,64
20200312,MS,1,41,,,,,,,,,6aad8ec86cdaa93329eeda6aa46670dd6ca609b1,2020-03-12T20:00:00Z,,,42,42,42,28,0,0,21,1,22
20200312,MT,1,34,,,,,,,,,4b8bef9b3d9fa1079cbd7be5288076fb401598c1,2020-03-12T20:00:00Z,,,35,35,35,30,0,0,13,1,14
20200312,NC,12,60,,,,,,,,,7442624a12322777c7110f0101d61d097da12ade,2020-03-12T20:00:00Z,,,72,72,72,37,0,0,60,5,65
20200312,ND,1,12,14,,,,,,,,101ef2bb022ea0209aaa020d3e2852b8964d9134,2020-03-12T20:00:00Z,,,27,13,13,38,0,0,5,1,6
20200312,NE,10,80,33,,,,,,,,a4238a2a6795e1cd4e971a336c36e526d59e25d7,2020-03-12T20:00:00Z,,,123,90,90,31,0,0,33,5,38
20200312,NH,6,94,21,,,,,,,,7e575bc7e2ffdb783ca744e42ac10956980b5aba,2020-03-12T20:00:00Z,,,121,100,100,33,0,0,56,2,58
20200312,NJ,30,74,20,,,,,,,,5f40e6cdda7648d658eedd3a5e5bf0f027c9b374,2020-03-12T20:00:00Z,1,,124,104,104,34,0,0,17,6,23
20200312,NM,5,155,,,,,,,,,d358c1f38d0d81a3f4719e9a593a533ccee69a30,2020-03-12T20:00:00Z,,,160,160,160,35,0,0,68,2,70
20200312,NV,7,168,,,,,,,,,8328b62027a10326d300d9fbe07f651846ae2f52,2020-03-12T20:00:00Z,,,175,175,175,32,0,0,0,2,2
20200312,NY,216,92,,,,,,,,,78ea2217b81c0eba25ec04b1196199ad81793ead,2020-03-12T20:00:00Z,,,308,308,308,36,0,0,0,0,0
20200312,OH,5,30,52,,,,,,,,e53fb02834680a20508e2d3bf535470016d3407a,2020-03-12T20:00:00Z,,,87,35,35,39,0,0,9,1,10
20200312,OK,3,36,4,,,,,,,,0695ce1aed2deb9062e4a75ce05c7d5fbb2b3975,2020-03-12T20:00:00Z,,,43,39,39,40,0,0,21,1,22
20200312,OR,19,286,62,,,,,,,,842079fddc7a5740cd7252af4ef8f126bb9784d9,2020-03-12T20:00:00Z,,,367,305,305,41,0,0,0,0,0
20200312,PA,22,116,81,,,,,,,,bb985e06b75f251244341704b20d6b0c3daa27c1,2020-03-12T20:00:00Z,,,219,138,138,42,0,0,28,7,35
20200312,RI,5,94,8,,,,,,,,ddc07b8ec93f55583d98d5fff9c8d922808f6f98,2020-03-12T20:00:00Z,,,107,99,99,44,0,0,36,0,36
20200312,SC,10,48,,,,,,,,,691f174c432862e793e830327356b4d500cea11b,2020-03-12T20:00:00Z,,,58,58,58,45,0,0,16,1,17
20200312,SD,8,27,11,,,,,,,,47b6b8df0ade463177dd058de543bf80295b9b74,2020-03-12T20:00:00Z,,,46,35,35,46,0,0,14,3,17
20200312,TN,18,79,,,,,,,,,6e03cc4e5261258b7a5b8901327389775888ec5f,2020-03-12T20:00:00Z,,,97,97,97,47,0,0,29,11,40
20200312,TX,23,,,,,,,,,,35761868039ccd3294dc3e7e548781c129b39185,2020-03-12T20:00:00Z,,,23,23,23,48,0,0,0,2,2
20200312,UT,4,131,,,,,,,,,f2f3cbbd89fcfd9045a7ece563a5d84bc969009a,2020-03-12T20:00:00Z,,,135,135,135,49,0,0,131,2,133
20200312,VA,17,117,,,,,,,,,4d7e98639658d0746cb09b19b3fe2285f875af3b,2020-03-12T20:00:00Z,,,134,134,134,51,0,0,57,8,65
20200312,VT,2,97,,,,,,,,,7279c174377b4d61c1a6e3f40530ad2505b9a9a8,2020-03-12T20:00:00Z,,,99,99,99,50,0,0,35,1,36
20200312,WA,337,3037,,,,,,,,,b346d7b6e661fa57b707151beb7062178a311a51,2020-03-12T20:00:00Z,29,,3374,3374,3374,53,5,0,862,70,932
20200312,WI,8,84,,,,,,,,,95e71f1997094b8460d58d94f2899a4b774e8a1d,2020-03-12T20:00:00Z,,,92,92,92,55,0,0,41,5,46
20200312,WV,0,7,1,,,,,,,,f0363560bc99a7f3bb66a17c11ced07c055ec423,2020-03-12T20:00:00Z,,,8,7,7,54,0,0,4,0,4
20200312,WY,1,,,,,,,,,,c8b2e0e377fc5c379d3775630a3ae430fb21861b,2020-03-12T20:00:00Z,,,1,1,1,56,0,0,0,1,1
20200311,AK,0,46,14,,,,,,,,e25f7bc0f21f762541d825d606787c8b6be7b406,2020-03-11T20:00:00Z,,,60,46,46,02,0,0,23,0,23
20200311,AL,0,10,,,,,,,,,e4593577708b6182b9126434908df283def67838,2020-03-11T20:00:00Z,,,10,10,10,01,0,0,10,0,10
20200311,AR,0,12,14,,,,,,,,655d51e087ae7e668a3932904fd2764bc1fe3a9a,2020-03-11T20:00:00Z,,,26,12,12,05,0,0,0,0,0
20200311,AZ,9,59,32,,,,,,,,fc3cab43e403773ab7bee5f42d8dd1ccc405c3d5,2020-03-11T20:00:00Z,,,100,68,68,04,0,0,8,3,11
20200311,CA,157,916,,,,,,,,,5b964b8b4ae1c9c7ef6daba3357363e3abc15fc2,2020-03-11T20:00:00Z,,,1073,1073,1073,06,0,0,226,24,250
20200311,CO,28,251,,,,,,,,,9b7a26b306bf3d4ed340b3decc9409cfd98c94a7,2020-03-11T20:00:00Z,,,279,279,279,08,0,0,109,16,125
20200311,CT,3,71,,,,,,,,,c99636f2a99205c741fd1f78c991a31f4b2c23d5,2020-03-11T20:00:00Z,,,74,74,74,09,0,0,17,1,18
20200311,DC,5,20,15,,,,,,,,71b585cf49baefd551d06676e7954dc71f2a64e8,2020-03-11T20:00:00Z,,,40,25,25,11,0,0,3,0,3
20200311,DE,1,17,2,,,,,,,,9bc125877399e695097bfde306db2dc3cf015ec3,2020-03-11T20:00:00Z,,,20,18,18,10,0,0,0,1,1
20200311,FL,28,301,147,,,,,,,,3fdf9b7b837d64d12ac78cb3c27b3e075e5b91d0,2020-03-11T20:00:00Z,2,,476,329,329,12,2,0,79,9,88
20200311,GA,22,,,,,,,,,,11817b5a695d27b1ffda2ebe492653bca8075308,2020-03-11T20:00:00Z,,,22,22,22,13,0,0,0,5,5
20200311,HI,2,,,,,,,,,,ff1bcb7f451b4534cf4cb3660cd288cb0aecd55e,2020-03-11T20:00:00Z,,,2,2,2,15,0,0,0,0,0
20200311,IA,13,46,27,,,,,,,,77b0abb25053b84dfa901e4bc749840c4d626415,2020-03-11T20:00:00Z,,,86,59,59,19,0,0,14,5,19
20200311,ID,0,67,,,,,,,,,25d42d5a1f05b6d80d04134977322867c07531b1,2020-03-11T20:00:00Z,,,67,67,67,16,0,0,26,0,26
20200311,IL,19,244,63,,,,,,,,1f62279f30c95b7b5b306bd94b9172a3f9a3b94c,2020-03-11T20:00:00Z,,,326,263,263,17,0,0,0,0,0
20200311,IN,10,33,,,,,,,,,5733cad52da8fd692ae6386e05e95fa3faf2c337,2020-03-11T20:00:00Z,,,43,43,43,18,0,0,3,4,7
20200311,KS,1,41,,,,,,,,,1b65c26cb311dbfa7aa49f1aab7df29d4100afd6,2020-03-11T20:00:00Z,,,42,42,42,20,0,0,24,0,24
20200311,KY,8,46,,,,,,,,,fc0fc1ddfd9df01dee163a7f07ef68f158f1dcc7,2020-03-11T20:00:00Z,,,54,54,54,21,0,0,18,2,20
20200311,LA,6,37,,,,,,,,,4923914a2b53558e2c4f3c3e417339a9c725cee5,2020-03-11T20:00:00Z,,,43,43,43,22,0,0,26,5,31
20200311,MA,92,,,,,,,,,,cd9166102dba61e473c3f2e49f4ad84e9876c8ad,2020-03-11T20:00:00Z,,,92,92,92,25,0,0,0,0,0
20200311,MD,9,94,,,,,,,,,d63a695f033bd1727a5d48dc63cfc733e465f19f,2020-03-11T20:00:00Z,,,103,103,103,24,0,0,5,3,8
20200311,ME,0,42,5,,,,,,,,56ac39adce93990d2bea6abfff4e3e0c2fac2886,2020-03-11T20:00:00Z,,,47,42,42,23,0,0,22,0,22
20200311,MI,2,57,18,,,,,,,,95ae7164073fcfd468ba246651ee85c33017c140,2020-03-11T20:00:00Z,,,77,59,59,26,0,0,18,2,20
20200311,MN,5,217,,,,,,,,,6ffc74c710267d31359ae6c99715670db75e09e5,2020-03-11T20:00:00Z,,,222,222,222,27,0,0,85,2,87
20200311,MO,1,,,,,,,,,,f38403847cc3922fa5b7b5f616f4398deb2e6827,2020-03-11T20:00:00Z,,,1,1,1,29,0,0,0,0,0
20200311,MS,0,20,,,,,,,,,74f4ed2b75d893f6f2e2a8c45254056db6fe2eec,2020-03-11T20:00:00Z,,,20,20,20,28,0,0,20,0,20
20200311,MT,0,21,,,,,,,,,7f8109a13dd2e5346e22790e352899f32ce51387,2020-03-11T20:00:00Z,,,21,21,21,30,0,0,6,0,6
20200311,NC,7,,,,,,,,,,a47c27a5eb23e60bf9953697c72ea9eea9bf12fc,2020-03-11T20:00:00Z,,,7,7,7,37,0,0,0,0,0
20200311,ND,0,7,6,,,,,,,,f611bed2dbd16399f91bc8000106ae8aaf8cebe3,2020-03-11T20:00:00Z,,,13,7,7,38,0,0,1,0,1
20200311,NE,5,47,16,,,,,,,,fe99e1327ca6570995bfa945ae61ff53a32b57c1,2020-03-11T20:00:00Z,,,68,52,52,31,0,0,0,2,2
20200311,NH,4,38,5,,,,,,,,04ca9fceda7e94b04987880c53564cf1816ad713,2020-03-11T20:00:00Z,,,47,42,42,33,0,0,0,0,0
20200311,NJ,24,57,20,,,,,,,,22b493a9273eb0fcbef1d9438567b97aca475b07,2020-03-11T20:00:00Z,1,,101,81,81,34,1,0,13,9,22
20200311,NM,3,87,,,,,,,,,31d78422b55f96cea7974b12f74b206caea012fc,2020-03-11T20:00:00Z,,,90,90,90,35,0,0,18,3,21
20200311,NV,5,168,,,,,,,,,2cf372124199b53471bb78cd3c8b32fa8b2c89c6,2020-03-11T20:00:00Z,,,173,173,173,32,0,0,154,5,159
20200311,NY,216,92,,,,,,,,,6fbded3854324c39522ab7fdb01d2087f60e2d2b,2020-03-11T20:00:00Z,,,308,308,308,36,0,0,0,43,43
20200311,OH,4,21,24,,,,,,,,7def7afdab71c143358b5a2f7e6043abe2b1a58c,2020-03-11T20:00:00Z,,,49,25,25,39,0,0,7,1,8
20200311,OK,2,15,11,,,,,,,,5ec52c041a7fed2461a75cd7d7b69c16408ed016,2020-03-11T20:00:00Z,,,28,17,17,40,0,0,0,0,0
20200311,OR,19,286,62,,,,,,,,a0862d7ffbd817d0c1174d1060d000628f3e2d56,2020-03-11T20:00:00Z,,,367,305,305,41,0,0,73,4,77
20200311,PA,15,88,54,,,,,,,,3f9230ce75934636a27dc9de09446739ae3d7435,2020-03-11T20:00:00Z,,,157,103,103,42,0,0,88,3,91
20200311,RI,5,58,24,,,,,,,,7d9cd1b97d61d5371a498f749caef0a0561e889b,2020-03-11T20:00:00Z,,,87,63,63,44,0,0,5,2,7
20200311,SC,9,32,,,,,,,,,9f0ba59beda560436e4c7086a310d705a164a73f,2020-03-11T20:00:00Z,,,41,41,41,45,0,0,8,2,10
20200311,SD,5,13,2,,,,,,,,e7ff0dfa7e6bd84d5f7633f98e650bd9fef932b6,2020-03-11T20:00:00Z,,,20,18,18,46,0,0,2,5,7
20200311,TN,7,50,,,,,,,,,0531f9d13df3db8ea79200191ddd853777674c53,2020-03-11T20:00:00Z,,,57,57,57,47,0,0,50,0,50
20200311,TX,21,,,,,,,,,,091b385894d0ae05bb6ea5bb6a7272ba6340a7c9,2020-03-11T20:00:00Z,,,21,21,21,48,0,0,0,8,8
20200311,UT,2,,,,,,,,,,76c94894d50c365d4846731e5cecb0f05021007f,2020-03-11T20:00:00Z,,,2,2,2,49,0,0,0,0,0
20200311,VA,9,60,,,,,,,,,a815f0d7942b6f1baa509e533e21d81829a3028d,2020-03-11T20:00:00Z,,,69,69,69,51,0,0,7,1,8
20200311,VT,1,62,,,,,,,,,c8f0f13f72669b1a4b6bde7505772ae78d229919,2020-03-11T20:00:00Z,,,63,63,63,50,0,0,22,0,22
20200311,WA,267,2175,,,,,,,,,f3865367145deea2d1be9a82dd6bd3d055ac2c85,2020-03-11T20:00:00Z,24,,2442,2442,2442,53,0,0,1065,105,1170
20200311,WI,3,43,,,,,,,,,cd76c7d7754176cb52177b3b9327eeeb6752d492,2020-03-11T20:00:00Z,,,46,46,46,55,0,0,7,1,8
20200311,WV,0,3,2,,,,,,,,d4710e9f30d17c17211938eeec385ecf4bc5b2f0,2020-03-11T20:00:00Z,,,5,3,3,54,0,0,1,0,1
20200311,WY,0,,,,,,,,,,b2a970a45b39b2c7ec078c35757610c22241c0f6,2020-03-11T20:00:00Z,,,0,0,0,56,0,0,0,0,0
20200310,AK,0,23,9,,,,,,,,6561feac0f53ef762911b4995038df195c62b2cb,2020-03-10T20:00:00Z,,,32,23,23,02,0,0,0,0,0
20200310,AL,0,0,0,,,,,,,,d77d1bec988a8d98086652dbe2ec43647b585934,2020-03-10T20:00:00Z,,,0,0,0,01,0,0,0,0,0
20200310,AR,0,12,3,,,,,,,,76ed6d1dfa326d78b8fc7277b42229fbfb98b6a8,2020-03-10T20:00:00Z,,,15,12,12,05,0,0,0,0,0
20200310,AZ,6,51,27,,,,,,,,5dcc8301933ff5a560e3f87228a47f11150d6833,2020-03-10T20:00:00Z,,,84,57,57,04,0,0,7,1,8
20200310,CA,133,690,,,,,,,,,0d0ac26ba210e002c4cef8b50e8305df0d25daea,2020-03-10T20:00:00Z,,,823,823,823,06,0,0,0,19,19
20200310,CO,12,142,1,,,,,,,,69761082125ab448f7ae1bd685e412afa79151b6,2020-03-10T20:00:00Z,,,155,154,154,08,0,0,9,3,12
20200310,CT,2,54,,,,,,,,,75db1306a0c3b31835dc1c30f84f59c0a1029937,2020-03-10T20:00:00Z,,,56,56,56,09,0,0,8,1,9
20200310,DC,5,17,2,,,,,,,,5ba08a29ba9ee29378b41ef76d6d3d0c369f679c,2020-03-10T20:00:00Z,,,24,22,22,11,0,0,3,4,7
20200310,DE,0,17,3,,,,,,,,a31ea8cf78fa49489859b210157dc22e5260bb01,2020-03-10T20:00:00Z,,,20,17,17,10,0,0,2,0,2
20200310,FL,19,222,155,,,,,,,,28a9eb3913e7fc74070cec1d31d47aaac19e37fe,2020-03-10T20:00:00Z,,,396,241,241,12,0,0,82,1,83
20200310,GA,17,,,,,,,,,,a132882a6ceb7fe633651eb8a444d54b2abf057d,2020-03-10T20:00:00Z,,,17,17,17,13,0,0,0,5,5
20200310,HI,2,,,,,,,,,,2200379e92b872f68070789c24b448f9e633a242,2020-03-10T20:00:00Z,,,2,2,2,15,0,0,0,0,0
20200310,IA,8,32,11,,,,,,,,0339432703c45d77e65b4663ab034cdef1ba1231,2020-03-10T20:00:00Z,,,51,40,40,19,0,0,6,5,11
20200310,ID,0,41,,,,,,,,,3398df61adeea88796c0151991e91767f23fc23b,2020-03-10T20:00:00Z,,,41,41,41,16,0,0,0,0,0
20200310,IL,19,244,63,,,,,,,,61d4b2c48b0bcc01290ae69bcaf6239f7addecee,2020-03-10T20:00:00Z,,,326,263,263,17,0,0,53,12,65
20200310,IN,6,30,,,,,,,,,4fbecba581f9cdd1d759e98a8d4bc184c0f49b18,2020-03-10T20:00:00Z,,,36,36,36,18,0,0,30,4,34
20200310,KS,1,17,21,,,,,,,,d0b4ac6984434e6749c3bb46fc10b7693b8078df,2020-03-10T20:00:00Z,,,39,18,18,20,0,0,6,0,6
20200310,KY,6,28,,,,,,,,,fb7dfcd14029c819e924cd14118e37cc9ea2a536,2020-03-10T20:00:00Z,,,34,34,34,21,0,0,11,2,13
20200310,LA,1,11,,,,,,,,,0cbd4af0d2d6d254ceee5f1d76f6f82e4a2c11d4,2020-03-10T20:00:00Z,,,12,12,12,22,0,0,6,0,6
20200310,MA,92,,,,,,,,,,5b2241741b78dcad0513de205c9dba09feae3b20,2020-03-10T20:00:00Z,,,92,92,92,25,0,0,0,51,51
20200310,MD,6,89,,,,,,,,,8f118d594d196858544dc7c24bc999d3c9843b04,2020-03-10T20:00:00Z,,,95,95,95,24,0,0,16,1,17
20200310,ME,0,20,5,,,,,,,,6d6c02b7fd92ae263c4abcb613d6f26636decd1f,2020-03-10T20:00:00Z,,,25,20,20,23,0,0,19,0,19
20200310,MI,0,39,24,,,,,,,,d96435cd0fb4e7a6e840afa424ac09f3d2214b68,2020-03-10T20:00:00Z,,,63,39,39,26,0,0,3,0,3
20200310,MN,3,132,,,,,,,,,a8bd7312aff6c319969c4284aea579180470d47b,2020-03-10T20:00:00Z,,,135,135,135,27,0,0,52,1,53
20200310,MO,1,,,,,,,,,,1c34a0d3912ffb4d44146d0a8411b013fe7248fc,2020-03-10T20:00:00Z,,,1,1,1,29,0,0,0,0,0
20200310,MS,0,,,,,,,,,,32252d133f8ee8b943fd708c3090d079ce45f7f2,2020-03-10T20:00:00Z,,,0,0,0,28,0,0,0,0,0
20200310,MT,0,15,,,,,,,,,f250ac19e94bd81dd095fe875f429e4570af3286,2020-03-10T20:00:00Z,,,15,15,15,30,0,0,4,0,4
20200310,NC,7,,,,,,,,,,7820bb5206372383942ee45994aaac2274420d5f,2020-03-10T20:00:00Z,,,7,7,7,37,0,0,0,5,5
20200310,ND,0,6,2,,,,,,,,e0805fa5b5182659ea70ca569733d8ba876ad01d,2020-03-10T20:00:00Z,,,8,6,6,38,0,0,6,0,6
20200310,NE,3,47,16,,,,,,,,2eceb89898abf1c18dc8d4e151aa6a9b7f24bd44,2020-03-10T20:00:00Z,,,66,50,50,31,0,0,11,0,11
20200310,NH,4,38,5,,,,,,,,db5511251d15682916c0b2c7d18c8e042946c86c,2020-03-10T20:00:00Z,,,47,42,42,33,0,0,0,0,0
20200310,NJ,15,44,20,,,,,,,,894e37aeac26176f2ecbaeae4a2a73ec49d66177,2020-03-10T20:00:00Z,,,79,59,59,34,0,0,9,4,13
20200310,NM,0,69,,,,,,,,,9c36987288c350a2183bb8af37efa35702813c0d,2020-03-10T20:00:00Z,,,69,69,69,35,0,0,12,0,12
20200310,NV,0,14,,,,,,,,,a5d9d14c3ee29edf8b175c5a5795e9211fc36c8f,2020-03-10T20:00:00Z,,,14,14,14,32,0,0,0,0,-1
20200310,NY,173,92,,,,,,,,,193f85893cecb99d063a03060bc4802d2d6458f1,2020-03-10T20:00:00Z,,,265,265,265,36,0,0,0,31,31
20200310,OH,3,14,15,,,,,,,,c226bdb43a781003d1620baf6ee7b55ad00c8b50,2020-03-10T20:00:00Z,,,32,17,17,39,0,0,3,0,3
20200310,OK,2,15,11,,,,,,,,fe6cb3ee7ed6b8df044b4274f1235f2c35195542,2020-03-10T20:00:00Z,,,28,17,17,40,0,0,7,1,8
20200310,OR,15,213,67,,,,,,,,b124f2b2f232984d5c0185a54ad7f85bb988a90a,2020-03-10T20:00:00Z,,,295,228,228,41,0,0,48,1,49
20200310,PA,12,,,,,,,,,,7dd8e8b438f07cd82021188efd5b91468b8ce15e,2020-03-10T20:00:00Z,,,12,12,12,42,0,0,0,5,5
