Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3
US,2/1/2020,0,,,,,,,,,,31,84000031,USA
US,2/2/2020,0,,,,,,,,,,31,84000031,USA
US,2/3/2020,0,,,,,,,,,,31,84000031,USA
US,2/4/2020,0,,,,,,,,,,31,84000031,USA
US,2/5/2020,0,,,,,,,,,,31,84000031,USA
US,2/6/2020,0,,,,,,,,,,31,84000031,USA
US,2/7/2020,0,,,,,,,,,,31,84000031,USA
US,2/8/2020,0,,,,,,,,,,31,84000031,USA
US,2/9/2020,0,,,,,,,,,,31,84000031,USA
US,2/10/2020,0,,,,,,,,,,31,84000031,USA
US,2/11/2020,0,,,,,,,,,,31,84000031,USA
US,2/12/2020,0,,,,,,,,,,31,84000031,USA
US,2/13/2020,0,,,,,,,,,,31,84000031,USA
US,2/14/2020,0,,,,,,,,,,31,84000031,USA
US,2/15/2020,0,,,,,,,,,,31,84000031,USA
US,2/16/2020,0,,,,,,,,,,31,84000031,USA
US,2/17/2020,0,,,,,,,,,,31,84000031,USA
US,2/18/2020,0,,,,,,,,,,31,84000031,USA
US,2/19/2020,0,,,,,,,,,,31,84000031,USA
US,2/20/2020,0,,,,,,,,,,31,84000031,USA
US,2/21/2020,0,,,,,,,,,,31,84000031,USA
US,2/22/2020,0,,,,,,,,,,31,84000031,USA
US,2/23/2020,0,,,,,,,,,,31,84000031,USA
US,2/24/2020,0,,,,,,,,,,31,84000031,USA
US,2/25/2020,0,,,,,,,,,,31,84000031,USA
US,2/26/2020,0,,,,,,,,,,31,84000031,USA
US,2/27/2020,0,,,,,,,,,,31,84000031,USA
US,2/28/2020,0,,,,,,,,,,31,84000031,USA
US,2/29/2020,0,,,,,,,,,,31,84000031,USA
US,3/1/2020,0,,,,,,,,,,31,84000031,USA
US,3/2/2020,0,,,,,,,,,,31,84000031,USA
US,3/3/2020,0,,,,,,,,,,31,84000031,USA
US,3/4/2020,0,,,,,,,,,,31,84000031,USA
US,3/5/2020,0,,,,,,,,,,31,84000031,USA
US,3/6/2020,1,,,,,,,,,,31,84000031,USA
US,3/7/2020,1,,,,,,,,,,31,84000031,USA
US,3/8/2020,1,,,,,,,,,,31,84000031,USA
US,3/9/2020,3,,,,,,,,,,31,84000031,USA
US,3/10/2020,3,,,,,,,,,,31,84000031,USA
US,3/11/2020,5,,,,,,,,,,31,84000031,USA
US,3/12/2020,10,,,,,,,,,,31,84000031,USA
US,3/13/2020,14,,,,,,,,,,31,84000031,USA
US,3/14/2020,18,,,,,,,,,,31,84000031,USA
US,3/15/2020,17,,,,,,,,,,31,84000031,USA
US,3/16/2020,18,,,,,,,,,,31,84000031,USA
US,3/17/2020,23,,,,,,,,,,31,84000031,USA
US,3/18/2020,24,,,,,,,,,,31,84000031,USA
US,3/19/2020,29,,,,,,,,,,31,84000031,USA
US,3/20/2020,37,,,,,,,,,,31,84000031,USA
US,3/21/2020,38,,,,,,,,,,31,84000031,USA
US,3/22/2020,51,,,,,,,,,,31,84000031,USA
US,3/23/2020,51,,,,,,,,,,31,84000031,USA
US,3/24/2020,66,,,,,,,,,,31,84000031,USA
US,3/25/2020,71,,,,,,,,,,31,84000031,USA
US,3/26/2020,74,,,,,,,,,,31,84000031,USA
US,3/27/2020,82,,,,,,,,,,31,84000031,USA
US,3/28/2020,96,,,,,,,,,,31,84000031,USA
US,3/29/2020,108,,,,,,,,,,31,84000031,USA
US,3/30/2020,145,,,,,,,,,,31,84000031,USA
US,3/31/2020,172,,,,,,,,,,31,84000031,USA
US,4/1/2020,210,,,,,,,,,,31,84000031,USA
US,4/2/2020,246,,,,,,,,,,31,84000031,USA
US,1/22/2020,0,,,,,,,,,,32,84000032,USA
US,1/23/2020,0,,,,,,,,,,32,84000032,USA
US,1/24/2020,0,,,,,,,,,,32,84000032,USA
US,1/25/2020,0,,,,,,,,,,32,84000032,USA
US,1/26/2020,0,,,,,,,,,,32,84000032,USA
US,1/27/2020,0,,,,,,,,,,32,84000032,USA
US,1/28/2020,0,,,,,,,,,,32,84000032,USA
US,1/29/2020,0,,,,,,,,,,32,84000032,USA
US,1/30/2020,0,,,,,,,,,,32,84000032,USA
US,1/31/2020,0,,,,,,,,,,32,84000032,USA
US,2/1/2020,0,,,,,,,,,,32,84000032,USA
US,2/2/2020,0,,,,,,,,,,32,84000032,USA
US,2/3/2020,0,,,,,,,,,,32,84000032,USA
US,2/4/2020,0,,,,,,,,,,32,84000032,USA
US,2/5/2020,0,,,,,,,,,,32,84000032,USA
US,2/6/2020,0,,,,,,,,,,32,84000032,USA
US,2/7/2020,0,,,,,,,,,,32,84000032,USA
US,2/8/2020,0,,,,,,,,,,32,84000032,USA
US,2/9/2020,0,,,,,,,,,,32,84000032,USA
US,2/10/2020,0,,,,,,,,,,32,84000032,USA
US,2/11/2020,0,,,,,,,,,,32,84000032,USA
US,2/12/2020,0,,,,,,,,,,32,84000032,USA
US,2/13/2020,0,,,,,,,,,,32,84000032,USA
US,2/14/2020,0,,,,,,,,,,32,84000032,USA
US,2/15/2020,0,,,,,,,,,,32,84000032,USA
US,2/16/2020,0,,,,,,,,,,32,84000032,USA
US,2/17/2020,0,,,,,,,,,,32,84000032,USA
US,2/18/2020,0,,,,,,,,,,32,84000032,USA
US,2/19/2020,0,,,,,,,,,,32,84000032,USA
US,2/20/2020,0,,,,,,,,,,32,84000032,USA
US,2/21/2020,0,,,,,,,,,,32,84000032,USA
US,2/22/2020,0,,,,,,,,,,32,84000032,USA
US,2/23/2020,0,,,,,,,,,,32,84000032,USA
US,2/24/2020,0,,,,,,,,,,32,84000032,USA
US,2/25/2020,0,,,,,,,,,,32,84000032,USA
US,2/26/2020,0,,,,,,,,,,32,84000032,USA
US,2/27/2020,0,,,,,,,,,,32,84000032,USA
US,2/28/2020,0,,,,,,,,,,32,84000032,USA
US,2/29/2020,0,,,,,,,,,,32,84000032,USA
US,3/1/2020,0,,,,,,,,,,32,84000032,USA
US,3/2/2020,0,,,,,,,,,,32,84000032,USA
US,3/3/2020,0,,,,,,,,,,32,84000032,USA
US,3/4/2020,0,,,,,,,,,,32,84000032,USA
US,3/5/2020,1,,,,,,,,,,32,84000032,USA
US,3/6/2020,2,,,,,,,,,,32,84000032,USA
US,3/7/2020,2,,,,,,,,,,32,84000032,USA
US,3/8/2020,4,,,,,,,,,,32,84000032,USA
US,3/9/2020,4,,,,,,,,,,32,84000032,USA
US,3/10/2020,4,,,,,,,,,,32,84000032,USA
US,3/11/2020,7,,,,,,,,,,32,84000032,USA
US,3/12/2020,10,,,,,,,,,,32,84000032,USA
US,3/13/2020,18,,,,,,,,,,32,84000032,USA
US,3/14/2020,20,,,,,,,,,,32,84000032,USA
US,3/15/2020,20,,,,,,,,,,32,84000032,USA
US,3/16/2020,45,,,,,,,,,,32,84000032,USA
US,3/17/2020,55,,,,,,,,,,32,84000032,USA
US,3/18/2020,55,,,,,,,,,,32,84000032,USA
US,3/19/2020,95,,,,,,,,,,32,84000032,USA
US,3/20/2020,161,,,,,,,,,,32,84000032,USA
US,3/21/2020,161,,,,,,,,,,32,84000032,USA
US,3/22/2020,190,,,,,,,,,,32,84000032,USA
US,3/23/2020,245,,,,,,,,,,32,84000032,USA
US,3/24/2020,278,,,,,,,,,,32,84000032,USA
US,3/25/2020,323,,,,,,,,,,32,84000032,USA
US,3/26/2020,420,,,,,,,,,,32,84000032,USA
US,3/27/2020,536,,,,,,,,,,32,84000032,USA
US,3/28/2020,626,,,,,,,,,,32,84000032,USA
US,3/29/2020,920,,,,,,,,,,32,84000032,USA
US,3/30/2020,1012,,,,,,,,,,32,84000032,USA
US,3/31/2020,1114,,,,,,,,,,32,84000032,USA
US,4/1/2020,1279,,,,,,,,,,32,84000032,USA
US,4/2/2020,1463,,,,,,,,,,32,84000032,USA
US,1/22/2020,0,,,,,,,,,,33,84000033,USA
US,1/23/2020,0,,,,,,,,,,33,84000033,USA
US,1/24/2020,0,,,,,,,,,,33,84000033,USA
US,1/25/2020,0,,,,,,,,,,33,84000033,USA
US,1/26/2020,0,,,,,,,,,,33,84000033,USA
US,1/27/2020,0,,,,,,,,,,33,84000033,USA
US,1/28/2020,0,,,,,,,,,,33,84000033,USA
US,1/29/2020,0,,,,,,,,,,33,84000033,USA
US,1/30/2020,0,,,,,,,,,,33,84000033,USA
US,1/31/2020,0,,,,,,,,,,33,84000033,USA
US,2/1/2020,0,,,,,,,,,,33,84000033,USA
US,2/2/2020,0,,,,,,,,,,33,84000033,USA
US,2/3/2020,0,,,,,,,,,,33,84000033,USA
US,2/4/2020,0,,,,,,,,,,33,84000033,USA
US,2/5/2020,0,,,,,,,,,,33,84000033,USA
US,2/6/2020,0,,,,,,,,,,33,84000033,USA
US,2/7/2020,0,,,,,,,,,,33,84000033,USA
US,2/8/2020,0,,,,,,,,,,33,84000033,USA
US,2/9/2020,0,,,,,,,,,,33,84000033,USA
US,2/10/2020,0,,,,,,,,,,33,84000033,USA
US,2/11/2020,0,,,,,,,,,,33,84000033,USA
US,2/12/2020,0,,,,,,,,,,33,84000033,USA
US,2/13/2020,0,,,,,,,,,,33,84000033,USA
US,2/14/2020,0,,,,,,,,,,33,84000033,USA
US,2/15/2020,0,,,,,,,,,,33,84000033,USA
US,2/16/2020,0,,,,,,,,,,33,84000033,USA
US,2/17/2020,0,,,,,,,,,,33,84000033,USA
US,2/18/2020,0,,,,,,,,,,33,84000033,USA
US,2/19/2020,0,,,,,,,,,,33,84000033,USA
US,2/20/2020,0,,,,,,,,,,33,84000033,USA
US,2/21/2020,0,,,,,,,,,,33,84000033,USA
US,2/22/2020,0,,,,,,,,,,33,84000033,USA
US,2/23/2020,0,,,,,,,,,,33,84000033,USA
US,2/24/2020,0,,,,,,,,,,33,84000033,USA
US,2/25/2020,0,,,,,,,,,,33,84000033,USA
US,2/26/2020,0,,,,,,,,,,33,84000033,USA
US,2/27/2020,0,,,,,,,,,,33,84000033,USA
US,2/28/2020,0,,,,,,,,,,33,84000033,USA
US,2/29/2020,0,,,,,,,,,,33,84000033,USA
US,3/1/2020,0,,,,,,,,,,33,84000033,USA
US,3/2/2020,1,,,,,,,,,,33,84000033,USA
US,3/3/2020,2,,,,,,,,,,33,84000033,USA
US,3/4/2020,2,,,,,,,,,,33,84000033,USA
US,3/5/2020,2,,,,,,,,,,33,84000033,USA
US,3/6/2020,2,,,,,,,,,,33,84000033,USA
US,3/7/2020,2,,,,,,,,,,33,84000033,USA
US,3/8/2020,4,,,,,,,,,,33,84000033,USA
US,3/9/2020,4,,,,,,,,,,33,84000033,USA
US,3/10/2020,4,,,,,,,,,,33,84000033,USA
US,3/11/2020,5,,,,,,,,,,33,84000033,USA
US,3/12/2020,6,,,,,,,,,,33,84000033,USA
US,3/13/2020,6,,,,,,,,,,33,84000033,USA
US,3/14/2020,7,,,,,,,,,,33,84000033,USA
US,3/15/2020,7,,,,,,,,,,33,84000033,USA
US,3/16/2020,17,,,,,,,,,,33,84000033,USA
US,3/17/2020,26,,,,,,,,,,33,84000033,USA
US,3/18/2020,37,,,,,,,,,,33,84000033,USA
US,3/19/2020,42,,,,,,,,,,33,84000033,USA
US,3/20/2020,53,,,,,,,,,,33,84000033,USA
US,3/21/2020,61,,,,,,,,,,33,84000033,USA
US,3/22/2020,73,,,,,,,,,,33,84000033,USA
US,3/23/2020,101,,,,,,,,,,33,84000033,USA
US,3/24/2020,101,,,,,,,,,,33,84000033,USA
US,3/25/2020,108,,,,,,,,,,33,84000033,USA
US,3/26/2020,137,,,,,,,,,,33,84000033,USA
US,3/27/2020,158,,,,,,,,,,33,84000033,USA
US,3/28/2020,187,,,,,,,,,,33,84000033,USA
US,3/29/2020,214,,,,,,,,,,33,84000033,USA
US,3/30/2020,314,,,,,,,,,,33,84000033,USA
US,3/31/2020,357,,,,,,,,,,33,84000033,USA
US,4/1/2020,357,,,,,,,,,,33,84000033,USA
US,4/2/2020,316,,,,,,,,,,33,84000033,USA
US,1/22/2020,0,,,,,,,,,,34,84000034,USA
US,1/23/2020,0,,,,,,,,,,34,84000034,USA
US,1/24/2020,0,,,,,,,,,,34,84000034,USA
US,1/25/2020,0,,,,,,,,,,34,84000034,USA
US,1/26/2020,0,,,,,,,,,,34,84000034,USA
US,1/27/2020,0,,,,,,,,,,34,84000034,USA
US,1/28/2020,0,,,,,,,,,,34,84000034,USA
US,1/29/2020,0,,,,,,,,,,34,84000034,USA
US,1/30/2020,0,,,,,,,,,,34,84000034,USA
US,1/31/2020,0,,,,,,,,,,34,84000034,USA
US,2/1/2020,0,,,,,,,,,,34,84000034,USA
US,2/2/2020,0,,,,,,,,,,34,84000034,USA
US,2/3/2020,0,,,,,,,,,,34,84000034,USA
US,2/4/2020,0,,,,,,,,,,34,84000034,USA
US,2/5/2020,0,,,,,,,,,,34,84000034,USA
US,2/6/2020,0,,,,,,,,,,34,84000034,USA
US,2/7/2020,0,,,,,,,,,,34,84000034,USA
US,2/8/2020,0,,,,,,,,,,34,84000034,USA
US,2/9/2020,0,,,,,,,,,,34,84000034,USA
US,2/10/2020,0,,,,,,,,,,34,84000034,USA
US,2/11/2020,0,,,,,,,,,,34,84000034,USA
US,2/12/2020,0,,,,,,,,,,34,84000034,USA
US,2/13/2020,0,,,,,,,,,,34,84000034,USA
US,2/14/2020,0,,,,,,,,,,34,84000034,USA
US,2/15/2020,0,,,,,,,,,,34,84000034,USA
US,2/16/2020,0,,,,,,,,,,34,84000034,USA
US,2/17/2020,0,,,,,,,,,,34,84000034,USA
US,2/18/2020,0,,,,,,,,,,34,84000034,USA
US,2/19/2020,0,,,,,,,,,,34,84000034,USA
US,2/20/2020,0,,,,,,,,,,34,84000034,USA
US,2/21/2020,0,,,,,,,,,,34,84000034,USA
US,2/22/2020,0,,,,,,,,,,34,84000034,USA
US,2/23/2020,0,,,,,,,,,,34,84000034,USA
US,2/24/2020,0,,,,,,,,,,34,84000034,USA
US,2/25/2020,0,,,,,,,,,,34,84000034,USA
US,2/26/2020,0,,,,,,,,,,34,84000034,USA
US,2/27/2020,0,,,,,,,,,,34,84000034,USA
US,2/28/2020,0,,,,,,,,,,34,84000034,USA
US,2/29/2020,0,,,,,,,,,,34,84000034,USA
US,3/1/2020,0,,,,,,,,,,34,84000034,USA
US,3/2/2020,0,,,,,,,,,,34,84000034,USA
US,3/3/2020,0,,,,,,,,,,34,84000034,USA
US,3/4/2020,0,,,,,,,,,,34,84000034,USA
US,3/5/2020,2,,,,,,,,,,34,84000034,USA
US,3/6/2020,2,,,,,,,,,,34,84000034,USA
US,3/7/2020,4,,,,,,,,,,34,84000034,USA
US,3/8/2020,5,,,,,,,,,,34,84000034,USA
US,3/9/2020,5,,,,,,,,,,34,84000034,USA
US,3/10/2020,15,,,,,,,,,,34,84000034,USA
US,3/11/2020,23,,,,,,,,,,34,84000034,USA
US,3/12/2020,29,,,,,,,,,,34,84000034,USA
US,3/13/2020,49,,,,,,,,,,34,84000034,USA
US,3/14/2020,69,,,,,,,,,,34,84000034,USA
US,3/15/2020,72,,,,,,,,,,34,84000034,USA
US,3/16/2020,176,,,,,,,,,,34,84000034,USA
US,3/17/2020,250,,,,,,,,,,34,84000034,USA
US,3/18/2020,397,,,,,,,,,,34,84000034,USA
US,3/19/2020,741,,,,,,,,,,34,84000034,USA
US,3/20/2020,890,,,,,,,,,,34,84000034,USA
US,3/21/2020,1327,,,,,,,,,,34,84000034,USA
US,3/22/2020,1914,,,,,,,,,,34,84000034,USA
US,3/23/2020,2844,,,,,,,,,,34,84000034,USA
US,3/24/2020,3675,,,,,,,,,,34,84000034,USA
US,3/25/2020,4402,,,,,,,,,,34,84000034,USA
US,3/26/2020,6876,,,,,,,,,,34,84000034,USA
US,3/27/2020,8825,,,,,,,,,,34,84000034,USA
US,3/28/2020,11124,,,,,,,,,,34,84000034,USA
US,3/29/2020,13386,,,,,,,,,,34,84000034,USA
US,3/30/2020,16636,,,,,,,,,,34,84000034,USA
US,3/31/2020,18696,,,,,,,,,,34,84000034,USA
US,4/1/2020,22255,,,,,,,,,,34,84000034,USA
US,4/2/2020,25590,,,,,,,,,,34,84000034,USA
US,1/22/2020,0,,,,,,,,,,35,84000035,USA
US,1/23/2020,0,,,,,,,,,,35,84000035,USA
US,1/24/2020,0,,,,,,,,,,35,84000035,USA
US,1/25/2020,0,,,,,,,,,,35,84000035,USA
US,1/26/2020,0,,,,,,,,,,35,84000035,USA
US,1/27/2020,0,,,,,,,,,,35,84000035,USA
US,1/28/2020,0,,,,,,,,,,35,84000035,USA
US,1/29/2020,0,,,,,,,,,,35,84000035,USA
US,1/30/2020,0,,,,,,,,,,35,84000035,USA
US,1/31/2020,0,,,,,,,,,,35,84000035,USA
US,2/1/2020,0,,,,,,,,,,35,84000035,USA
US,2/2/2020,0,,,,,,,,,,35,84000035,USA
US,2/3/2020,0,,,,,,,,,,35,84000035,USA
US,2/4/2020,0,,,,,,,,,,35,84000035,USA
US,2/5/2020,0,,,,,,,,,,35,84000035,USA
US,2/6/2020,0,,,,,,,,,,35,84000035,USA
US,2/7/2020,0,,,,,,,,,,35,84000035,USA
US,2/8/2020,0,,,,,,,,,,35,84000035,USA
US,2/9/2020,0,,,,,,,,,,35,84000035,USA
US,2/10/2020,0,,,,,,,,,,35,84000035,USA
US,2/11/2020,0,,,,,,,,,,35,84000035,USA
US,2/12/2020,0,,,,,,,,,,35,84000035,USA
US,2/13/2020,0,,,,,,,,,,35,84000035,USA
US,2/14/2020,0,,,,,,,,,,35,84000035,USA
US,2/15/2020,0,,,,,,,,,,35,84000035,USA
US,2/16/2020,0,,,,,,,,,,35,84000035,USA
US,2/17/2020,0,,,,,,,,,,35,84000035,USA
US,2/18/2020,0,,,,,,,,,,35,84000035,USA
US,2/19/2020,0,,,,,,,,,,35,84000035,USA
US,2/20/2020,0,,,,,,,,,,35,84000035,USA
US,2/21/2020,0,,,,,,,,,,35,84000035,USA
US,2/22/2020,0,,,,,,,,,,35,84000035,USA
US,2/23/2020,0,,,,,,,,,,35,84000035,USA
US,2/24/2020,0,,,,,,,,,,35,84000035,USA
US,2/25/2020,0,,,,,,,,,,35,84000035,USA
US,2/26/2020,0,,,,,,,,,,35,84000035,USA
US,2/27/2020,0,,,,,,,,,,35,84000035,USA
US,2/28/2020,0,,,,,,,,,,35,84000035,USA
US,2/29/2020,0,,,,,,,,,,35,84000035,USA
US,3/1/2020,0,,,,,,,,,,35,84000035,USA
US,3/2/2020,0,,,,,,,,,,35,84000035,USA
US,3/3/2020,0,,,,,,,,,,35,84000035,USA
US,3/4/2020,0,,,,,,,,,,35,84000035,USA
US,3/5/2020,0,,,,,,,,,,35,84000035,USA
US,3/6/2020,0,,,,,,,,,,35,84000035,USA
US,3/7/2020,0,,,,,,,,,,35,84000035,USA
US,3/8/2020,0,,,,,,,,,,35,84000035,USA
US,3/9/2020,0,,,,,,,,,,35,84000035,USA
US,3/10/2020,0,,,,,,,,,,35,84000035,USA
US,3/11/2020,3,,,,,,,,,,35,84000035,USA
US,3/12/2020,5,,,,,,,,,,35,84000035,USA
US,3/13/2020,10,,,,,,,,,,35,84000035,USA
US,3/14/2020,13,,,,,,,,,,35,84000035,USA
US,3/15/2020,13,,,,,,,,,,35,84000035,USA
US,3/16/2020,21,,,,,,,,,,35,84000035,USA
US,3/17/2020,23,,,,,,,,,,35,84000035,USA
US,3/18/2020,28,,,,,,,,,,35,84000035,USA
US,3/19/2020,35,,,,,,,,,,35,84000035,USA
US,3/20/2020,42,,,,,,,,,,35,84000035,USA
US,3/21/2020,55,,,,,,,,,,35,84000035,USA
US,3/22/2020,57,,,,,,,,,,35,84000035,USA
US,3/23/2020,83,,,,,,,,,,35,84000035,USA
US,3/24/2020,100,,,,,,,,,,35,84000035,USA
US,3/25/2020,113,,,,,,,,,,35,84000035,USA
US,3/26/2020,113,,,,,,,,,,35,84000035,USA
US,3/27/2020,136,,,,,,,,,,35,84000035,USA
US,3/28/2020,208,,,,,,,,,,35,84000035,USA
US,3/29/2020,237,,,,,,,,,,35,84000035,USA
US,3/30/2020,237,,,,,,,,,,35,84000035,USA
US,3/31/2020,315,,,,,,,,,,35,84000035,USA
US,4/1/2020,340,,,,,,,,,,35,84000035,USA
US,4/2/2020,388,,,,,,,,,,35,84000035,USA
US,1/22/2020,0,,,,,,,,,,36,84000036,USA
US,1/23/2020,0,,,,,,,,,,36,84000036,USA
US,1/24/2020,0,,,,,,,,,,36,84000036,USA
US,1/25/2020,0,,,,,,,,,,36,84000036,USA
US,1/26/2020,0,,,,,,,,,,36,84000036,USA
US,1/27/2020,0,,,,,,,,,,36,84000036,USA
US,1/28/2020,0,,,,,,,,,,36,84000036,USA
US,1/29/2020,0,,,,,,,,,,36,84000036,USA
US,1/30/2020,0,,,,,,,,,,36,84000036,USA
US,1/31/2020,0,,,,,,,,,,36,84000036,USA
US,2/1/2020,0,,,,,,,,,,36,84000036,USA
US,2/2/2020,0,,,,,,,,,,36,84000036,USA
US,2/3/2020,0,,,,,,,,,,36,84000036,USA
US,2/4/2020,0,,,,,,,,,,36,84000036,USA
US,2/5/2020,0,,,,,,,,,,36,84000036,USA
US,2/6/2020,0,,,,,,,,,,36,84000036,USA
US,2/7/2020,0,,,,,,,,,,36,84000036,USA
US,2/8/2020,0,,,,,,,,,,36,84000036,USA
US,2/9/2020,0,,,,,,,,,,36,84000036,USA
US,2/10/2020,0,,,,,,,,,,36,84000036,USA
US,2/11/2020,0,,,,,,,,,,36,84000036,USA
US,2/12/2020,0,,,,,,,,,,36,84000036,USA
US,2/13/2020,0,,,,,,,,,,36,84000036,USA
US,2/14/2020,0,,,,,,,,,,36,84000036,USA
US,2/15/2020,0,,,,,,,,,,36,84000036,USA
US,2/16/2020,0,,,,,,,,,,36,84000036,USA
US,2/17/2020,0,,,,,,,,,,36,84000036,USA
US,2/18/2020,0,,,,,,,,,,36,84000036,USA
US,2/19/2020,0,,,,,,,,,,36,84000036,USA
US,2/20/2020,0,,,,,,,,,,36,84000036,USA
US,2/21/2020,0,,,,,,,,,,36,84000036,USA
US,2/22/2020,0,,,,,,,,,,36,84000036,USA
US,2/23/2020,0,,,,,,,,,,36,84000036,USA
US,2/24/2020,0,,,,,,,,,,36,84000036,USA
US,2/25/2020,0,,,,,,,,,,36,84000036,USA
US,2/26/2020,0,,,,,,,,,,36,84000036,USA
US,2/27/2020,0,,,,,,,,,,36,84000036,USA
US,2/28/2020,0,,,,,,,,,,36,84000036,USA
US,2/29/2020,0,,,,,,,,,,36,84000036,USA
US,3/1/2020,0,,,,,,,,,,36,84000036,USA
US,3/2/2020,1,,,,,,,,,,36,84000036,USA
US,3/3/2020,2,,,,,,,,,,36,84000036,USA
US,3/4/2020,11,,,,,,,,,,36,84000036,USA
US,3/5/2020,23,,,,,,,,,,36,84000036,USA
US,3/6/2020,31,,,,,,,,,,36,84000036,USA
US,3/7/2020,76,,,,,,,,,,36,84000036,USA
US,3/8/2020,106,,,,,,,,,,36,84000036,USA
US,3/9/2020,142,,,,,,,,,,36,84000036,USA
US,3/10/2020,150,,,,,,,,,,36,84000036,USA
US,3/11/2020,220,,,,,,,,,,36,84000036,USA
US,3/12/2020,327,,,,,,,,,,36,84000036,USA
US,3/13/2020,421,,,,,,,,,,36,84000036,USA
US,3/14/2020,613,,,,,,,,,,36,84000036,USA
US,3/15/2020,615,,,,,,,,,,36,84000036,USA
US,3/16/2020,967,,,,,,,,,,36,84000036,USA
US,3/17/2020,1578,,,,,,,,,,36,84000036,USA
US,3/18/2020,3038,,,,,,,,,,36,84000036,USA
US,3/19/2020,5704,,,,,,,,,,36,84000036,USA
US,3/20/2020,8403,,,,,,,,,,36,84000036,USA
US,3/21/2020,11727,,,,,,,,,,36,84000036,USA
US,3/22/2020,15800,,,,,,,,,,36,84000036,USA
US,3/23/2020,20884,,,,,,,,,,36,84000036,USA
US,3/24/2020,25681,,,,,,,,,,36,84000036,USA
US,3/25/2020,30841,,,,,,,,,,36,84000036,USA
US,3/26/2020,37877,,,,,,,,,,36,84000036,USA
US,3/27/2020,44876,,,,,,,,,,36,84000036,USA
US,3/28/2020,52410,,,,,,,,,,36,84000036,USA
US,3/29/2020,59648,,,,,,,,,,36,84000036,USA
US,3/30/2020,66663,,,,,,,,,,36,84000036,USA
US,3/31/2020,75833,,,,,,,,,,36,84000036,USA
US,4/1/2020,83948,,,,,,,,,,36,84000036,USA
US,4/2/2020,92506,,,,,,,,,,36,84000036,USA
US,1/22/2020,0,,,,,,,,,,37,84000037,USA
US,1/23/2020,0,,,,,,,,,,37,84000037,USA
US,1/24/2020,0,,,,,,,,,,37,84000037,USA
US,1/25/2020,0,,,,,,,,,,37,84000037,USA
US,1/26/2020,0,,,,,,,,,,37,84000037,USA
US,1/27/2020,0,,,,,,,,,,37,84000037,USA
US,1/28/2020,0,,,,,,,,,,37,84000037,USA
US,1/29/2020,0,,,,,,,,,,37,84000037,USA
US,1/30/2020,0,,,,,,,,,,37,84000037,USA
US,1/31/2020,0,,,,,,,,,,37,84000037,USA
US,2/1/2020,0,,,,,,,,,,37,84000037,USA
US,2/2/2020,0,,,,,,,,,,37,84000037,USA
US,2/3/2020,0,,,,,,,,,,37,84000037,USA
US,2/4/2020,0,,,,,,,,,,37,84000037,USA
US,2/5/2020,0,,,,,,,,,,37,84000037,USA
US,2/6/2020,0,,,,,,,,,,37,84000037,USA
US,2/7/2020,0,,,,,,,,,,37,84000037,USA
US,2/8/2020,0,,,,,,,,,,37,84000037,USA
US,2/9/2020,0,,,,,,,,,,37,84000037,USA
US,2/10/2020,0,,,,,,,,,,37,84000037,USA
US,2/11/2020,0,,,,,,,,,,37,84000037,USA
US,2/12/2020,0,,,,,,,,,,37,84000037,USA
US,2/13/2020,0,,,,,,,,,,37,84000037,USA
US,2/14/2020,0,,,,,,,,,,37,84000037,USA
US,2/15/2020,0,,,,,,,,,,37,84000037,USA
US,2/16/2020,0,,,,,,,,,,37,84000037,USA
US,2/17/2020,0,,,,,,,,,,37,84000037,USA
US,2/18/2020,0,,,,,,,,,,37,84000037,USA
US,2/19/2020,0,,,,,,,,,,37,84000037,USA
US,2/20/2020,0,,,,,,,,,,37,84000037,USA
US,2/21/2020,0,,,,,,,,,,37,84000037,USA
US,2/22/2020,0,,,,,,,,,,37,84000037,USA
US,2/23/2020,0,,,,,,,,,,37,84000037,USA
US,2/24/2020,0,,,,,,,,,,37,84000037,USA
US,2/25/2020,0,,,,,,,,,,37,84000037,USA
US,2/26/2020,0,,,,,,,,,,37,84000037,USA
US,2/27/2020,0,,,,,,,,,,37,84000037,USA
US,2/28/2020,0,,,,,,,,,,37,84000037,USA
US,2/29/2020,0,,,,,,,,,,37,84000037,USA
US,3/1/2020,0,,,,,,,,,,37,84000037,USA
US,3/2/2020,0,,,,,,,,,,37,84000037,USA
US,3/3/2020,1,,,,,,,,,,37,84000037,USA
US,3/4/2020,1,,,,,,,,,,37,84000037,USA
US,3/5/2020,1,,,,,,,,,,37,84000037,USA
US,3/6/2020,2,,,,,,,,,,37,84000037,USA
US,3/7/2020,2,,,,,,,,,,37,84000037,USA
US,3/8/2020,2,,,,,,,,,,37,84000037,USA
US,3/9/2020,2,,,,,,,,,,37,84000037,USA
US,3/10/2020,7,,,,,,,,,,37,84000037,USA
US,3/11/2020,7,,,,,,,,,,37,84000037,USA
US,3/12/2020,15,,,,,,,,,,37,84000037,USA
US,3/13/2020,17,,,,,,,,,,37,84000037,USA
US,3/14/2020,25,,,,,,,,,,37,84000037,USA
US,3/15/2020,32,,,,,,,,,,37,84000037,USA
US,3/16/2020,39,,,,,,,,,,37,84000037,USA
US,3/17/2020,64,,,,,,,,,,37,84000037,USA
